year,lat,lon,sst_anomaly
2019,0.0,-90,0.328
2019,0.0,-85,0.351
2019,0.0,-80,0.218
2019,0.0,-75,0.341
2019,0.0,-70,0.255
2019,0.0,-65,0.427
2019,0.0,-60,0.389
2019,0.0,-35,0.303
2019,0.0,-30,0.214
2019,0.0,-25,0.187
2019,0.0,-20,0.333
2019,0.0,55,0.487
2019,0.0,60,-0.025
2019,0.0,65,0.426
2019,0.0,70,0.255
2019,0.0,75,0.482
2019,0.0,80,0.274
2019,0.0,85,0.336
2019,0.0,90,0.339
2019,0.0,95,0.392
2019,0.0,100,0.352
2019,0.0,105,0.15
2019,0.0,110,0.246
2019,0.0,115,0.284
2019,0.0,120,0.47
2019,0.0,125,0.358
2019,0.0,130,0.186
2019,0.0,135,0.147
2019,0.0,140,0.383
2019,0.0,145,0.214
2019,0.0,150,0.398
2019,0.0,155,0.277
2019,0.0,160,0.504
2019,0.0,165,0.174
2019,0.0,170,0.501
2019,0.0,175,0.433
2019,0.0,180,0.219
2019,2.5,-180,0.133
2019,2.5,-175,0.554
2019,2.5,-170,0.129
2019,2.5,-165,0.311
2019,2.5,-160,0.316
2019,2.5,-155,0.266
2019,2.5,-150,0.382
2019,2.5,-145,0.125
2019,2.5,-140,0.555
2019,2.5,-135,0.141
2019,2.5,-130,0.243
2019,2.5,-125,0.049
2019,2.5,-120,0.422
2019,2.5,-115,0.548
2019,2.5,-110,0.566
2019,2.5,-105,0.435
2019,2.5,-100,0.209
2019,2.5,-95,0.265
2019,2.5,-90,0.216
2019,2.5,-85,0.083
2019,2.5,-80,0.22
2019,2.5,-75,0.401
2019,2.5,-70,0.135
2019,2.5,-65,-0.078
2019,2.5,-60,0.077
2019,2.5,-35,0.303
2019,2.5,-30,0.3
2019,2.5,-25,0.325
2019,2.5,-20,0.242
2019,2.5,55,0.405
2019,2.5,60,0.075
2019,2.5,65,0.23
2019,2.5,70,0.348
2019,2.5,75,0.105
2019,2.5,80,-0.267
2019,2.5,85,0.482
2019,2.5,90,0.262
2019,2.5,95,0.076
2019,2.5,100,0.403
2019,2.5,105,0.233
2019,2.5,110,0.109
2019,2.5,115,0.32
2019,2.5,120,0.272
2019,2.5,125,0.173
2019,2.5,130,0.149
2019,2.5,135,0.111
2019,2.5,140,0.375
2019,2.5,145,0.077
2019,2.5,150,0.145
2019,2.5,155,0.28
2019,2.5,160,0.483
2019,2.5,165,0.285
2019,2.5,170,0.353
2019,2.5,175,0.28
2019,2.5,180,0.401
2019,5.0,-180,0.535
2019,5.0,-175,0.179
2019,5.0,-170,0.246
2019,5.0,-165,0.27
2019,5.0,-160,0.324
2019,5.0,-155,0.264
2019,5.0,-150,0.163
2019,5.0,-145,0.243
2019,5.0,-140,0.609
2019,5.0,-135,0.291
2019,5.0,-130,-0.042
2019,5.0,-125,0.185
2019,5.0,-120,0.246
2019,5.0,-115,0.223
2019,5.0,-110,0.234
2019,5.0,-105,0.287
2019,5.0,-100,0.321
2019,5.0,-95,0.283
2019,5.0,-90,0.387
2019,5.0,-85,0.02
2019,5.0,-80,0.206
2019,5.0,-75,0.309
2019,5.0,-70,0.283
2019,5.0,-65,0.146
2019,5.0,-60,0.165
2019,5.0,-35,0.307
2019,5.0,-30,0.326
2019,5.0,-25,0.007
2019,5.0,-20,0.338
2019,5.0,55,0.427
2019,5.0,60,0.304
2019,5.0,65,0.085
2019,5.0,70,0.134
2019,5.0,75,0.519
2019,5.0,80,0.137
2019,5.0,85,0.33
2019,5.0,90,0.096
2019,5.0,95,0.437
2019,5.0,100,0.175
2019,5.0,105,0.257
2019,5.0,110,0.21
2019,5.0,115,0.32
2019,5.0,120,0.27
2019,5.0,125,0.381
2019,5.0,130,0.343
2019,5.0,135,0.287
2019,5.0,140,0.342
2019,5.0,145,0.349
2019,5.0,150,0.185
2019,5.0,155,0.173
2019,5.0,160,0.477
2019,5.0,165,0.35
2019,5.0,170,0.305
2019,5.0,175,0.124
2019,5.0,180,-0.024
2019,7.5,-180,0.18
2019,7.5,-175,0.156
2019,7.5,-170,0.177
2019,7.5,-165,0.352
2019,7.5,-160,0.453
2019,7.5,-155,0.39
2019,7.5,-150,0.133
2019,7.5,-145,0.305
2019,7.5,-140,0.151
2019,7.5,-135,-0.052
2019,7.5,-130,0.212
2019,7.5,-125,0.413
2019,7.5,-120,0.174
2019,7.5,-115,0.349
2019,7.5,-110,0.124
2019,7.5,-105,0.327
2019,7.5,-100,0.187
2019,7.5,-95,0.452
2019,7.5,-90,0.177
2019,7.5,-85,0.143
2019,7.5,-80,0.445
2019,7.5,-75,0.137
2019,7.5,-70,0.256
2019,7.5,-65,0.138
2019,7.5,-60,0.363
2019,7.5,-35,0.243
2019,7.5,-30,0.453
2019,7.5,-25,0.452
2019,7.5,-20,0.096
2019,7.5,55,0.225
2019,7.5,60,0.078
2019,7.5,65,0.524
2019,7.5,70,0.422
2019,7.5,75,0.197
2019,7.5,80,0.373
2019,7.5,85,0.242
2019,7.5,90,0.29
2019,7.5,95,0.488
2019,7.5,100,-0.004
2019,7.5,105,0.17
2019,7.5,110,0.228
2019,7.5,115,0.274
2019,7.5,120,0.037
2019,7.5,125,0.361
2019,7.5,130,0.051
2019,7.5,135,0.036
2019,7.5,140,0.186
2019,7.5,145,0.508
2019,7.5,150,0.605
2019,7.5,155,0.297
2019,7.5,160,0.188
2019,7.5,165,0.247
2019,7.5,170,0.274
2019,7.5,175,0.444
2019,7.5,180,0.041
2019,10.0,-180,0.383
2019,10.0,-175,-0.01
2019,10.0,-170,0.131
2019,10.0,-165,0.203
2019,10.0,-160,0.265
2019,10.0,-155,0.203
2019,10.0,-150,0.23
2019,10.0,-145,0.21
2019,10.0,-140,-0.025
2019,10.0,-135,0.29
2019,10.0,-130,0.325
2019,10.0,-125,0.405
2019,10.0,-120,0.481
2019,10.0,-115,0.265
2019,10.0,-110,0.415
2019,10.0,-105,0.206
2019,10.0,-100,-0.014
2019,10.0,-95,0.348
2019,10.0,-90,0.314
2019,10.0,-85,0.204
2019,10.0,-80,0.194
2019,10.0,-75,0.275
2019,10.0,-70,0.153
2019,10.0,-65,0.27
2019,10.0,-60,0.065
2019,10.0,-55,0.082
2019,10.0,-50,0.005
2019,10.0,-45,0.54
2019,10.0,-40,0.215
2019,10.0,-35,0.385
2019,10.0,-30,0.039
2019,10.0,-25,0.176
2019,10.0,-20,0.286
2019,10.0,55,0.27
2019,10.0,60,0.305
2019,10.0,65,0.097
2019,10.0,70,0.151
2019,10.0,75,0.254
2019,10.0,80,0.199
2019,10.0,85,0.458
2019,10.0,90,0.219
2019,10.0,95,0.333
2019,10.0,100,0.271
2019,10.0,105,0.308
2019,10.0,110,0.087
2019,10.0,115,0.234
2019,10.0,120,0.194
2019,10.0,125,0.096
2019,10.0,130,0.342
2019,10.0,135,-0.099
2019,10.0,140,0.406
2019,10.0,145,-0.129
2019,10.0,150,0.181
2019,10.0,155,0.345
2019,10.0,160,0.025
2019,10.0,165,0.267
2019,10.0,170,0.251
2019,10.0,175,0.253
2019,10.0,180,0.151
2019,12.5,-180,0.113
2019,12.5,-175,-0.052
2019,12.5,-170,0.168
2019,12.5,-165,0.321
2019,12.5,-160,0.115
2019,12.5,-155,0.122
2019,12.5,-150,0.422
2019,12.5,-145,0.159
2019,12.5,-140,0.236
2019,12.5,-135,0.264
2019,12.5,-130,0.159
2019,12.5,-125,0.285
2019,12.5,-120,0.332
2019,12.5,-115,0.319
2019,12.5,-110,0.336
2019,12.5,-105,-0.129
2019,12.5,-100,0.007
2019,12.5,-95,0.106
2019,12.5,-90,0.064
2019,12.5,-85,0.075
2019,12.5,-80,0.317
2019,12.5,-75,0.199
2019,12.5,-70,0.163
2019,12.5,-65,0.149
2019,12.5,-60,0.123
2019,12.5,-55,0.147
2019,12.5,-50,0.391
2019,12.5,-45,-0.081
2019,12.5,-40,0.374
2019,12.5,-35,0.527
2019,12.5,-30,0.373
2019,12.5,-25,0.035
2019,12.5,-20,0.11
2019,12.5,55,0.078
2019,12.5,60,0.099
2019,12.5,140,-0.06
2019,12.5,145,-0.14
2019,12.5,150,0.297
2019,12.5,155,0.156
2019,12.5,160,0.327
2019,12.5,165,0.126
2019,12.5,170,0.183
2019,12.5,175,0.323
2019,12.5,180,0.417
2019,15.0,-180,0.115
2019,15.0,-175,0.013
2019,15.0,-170,0.345
2019,15.0,-165,0.12
2019,15.0,-160,0.09
2019,15.0,-155,0.103
2019,15.0,-150,0.055
2019,15.0,-145,0.279
2019,15.0,-140,-0.038
2019,15.0,-135,0.178
2019,15.0,-130,0.2
2019,15.0,-125,0.073
2019,15.0,-120,0.401
2019,15.0,-115,0.298
2019,15.0,-110,0.095
2019,15.0,-105,0.147
2019,15.0,-100,0.297
2019,15.0,-95,0.175
2019,15.0,-90,0.373
2019,15.0,-85,0.248
2019,15.0,-80,0.201
2019,15.0,-75,0.199
2019,15.0,-70,0.635
2019,15.0,-65,0.01
2019,15.0,-60,-0.001
2019,15.0,-55,0.127
2019,15.0,-50,0.374
2019,15.0,-45,-0.207
2019,15.0,-40,-0.123
2019,15.0,-35,0.103
2019,15.0,-30,0.481
2019,15.0,-25,0.167
2019,15.0,-20,-0.012
2019,15.0,55,0.247
2019,15.0,60,0.005
2019,15.0,140,0.48
2019,15.0,145,0.088
2019,15.0,150,0.02
2019,15.0,155,0.066
2019,15.0,160,0.114
2019,15.0,165,0.396
2019,15.0,170,0.204
2019,15.0,175,0.348
2019,15.0,180,0.206
2019,17.5,-180,0.115
2019,17.5,-175,-0.014
2019,17.5,-170,0.382
2019,17.5,-165,0.291
2019,17.5,-160,0.305
2019,17.5,-155,0.281
2019,17.5,-150,0.036
2019,17.5,-145,0.182
2019,17.5,-140,0.306
2019,17.5,-135,0.284
2019,17.5,-130,0.166
2019,17.5,-125,0.439
2019,17.5,-120,0.222
2019,17.5,-115,0.341
2019,17.5,-110,0.173
2019,17.5,-105,0.087
2019,17.5,-100,0.288
2019,17.5,-95,0.253
2019,17.5,-90,0.194
2019,17.5,-85,0.016
2019,17.5,-80,0.294
2019,17.5,-75,0.023
2019,17.5,-70,0.259
2019,17.5,-65,-0.022
2019,17.5,-60,0.015
2019,17.5,-55,0.186
2019,17.5,-50,0.229
2019,17.5,-45,0.175
2019,17.5,-40,0.063
2019,17.5,-35,0.309
2019,17.5,-30,0.163
2019,17.5,-25,0.172
2019,17.5,-20,0.119
2019,17.5,55,0.106
2019,17.5,60,0.46
2019,17.5,140,0.046
2019,17.5,145,-0.026
2019,17.5,150,0.09
2019,17.5,155,0.302
2019,17.5,160,0.46
2019,17.5,165,0.219
2019,17.5,170,-0.055
2019,17.5,175,-0.003
2019,17.5,180,-0.081
2019,20.0,-180,0.103
2019,20.0,-175,0.081
2019,20.0,-170,0.102
2019,20.0,-165,-0.039
2019,20.0,-160,-0.054
2019,20.0,-155,0.136
2019,20.0,-150,0.195
2019,20.0,-145,-0.056
2019,20.0,-140,0.193
2019,20.0,-135,0.264
2019,20.0,-130,-0.227
2019,20.0,-125,0.358
2019,20.0,-120,0.227
2019,20.0,-115,0.266
2019,20.0,-110,-0.031
2019,20.0,-105,0.24
2019,20.0,-100,0.257
2019,20.0,-95,0.024
2019,20.0,-90,0.239
2019,20.0,-85,0.101
2019,20.0,-80,0.03
2019,20.0,-75,0.093
2019,20.0,-70,0.147
2019,20.0,-65,0.077
2019,20.0,-60,0.003
2019,20.0,-55,0.181
2019,20.0,-50,0.206
2019,20.0,-45,0.144
2019,20.0,-40,-0.12
2019,20.0,-35,0.034
2019,20.0,-30,-0.004
2019,20.0,-25,0.382
2019,20.0,-20,0.14
2019,20.0,55,0.065
2019,20.0,60,0.027
2019,20.0,140,-0.019
2019,20.0,145,0.143
2019,20.0,150,0.304
2019,20.0,155,0.085
2019,20.0,160,-0.181
2019,20.0,165,-0.255
2019,20.0,170,0.169
2019,20.0,175,0.138
2019,20.0,180,0.15
2019,22.5,-180,0.175
2019,22.5,-175,-0.12
2019,22.5,-170,-0.019
2019,22.5,-165,0.165
2019,22.5,-160,0.212
2019,22.5,-155,0.063
2019,22.5,-150,-0.113
2019,22.5,-145,0.153
2019,22.5,-140,0.109
2019,22.5,-135,-0.057
2019,22.5,-130,-0.196
2019,22.5,-125,0.187
2019,22.5,-120,0.009
2019,22.5,-115,0.13
2019,22.5,-110,0.124
2019,22.5,-105,-0.07
2019,22.5,-100,0.164
2019,22.5,-95,-0.027
2019,22.5,-90,-0.123
2019,22.5,-85,-0.142
2019,22.5,-80,0.101
2019,22.5,-75,0.341
2019,22.5,-70,0.108
2019,22.5,-65,0.369
2019,22.5,-60,0.319
2019,22.5,-55,0.179
2019,22.5,-50,0.338
2019,22.5,-45,0.321
2019,22.5,-40,0.279
2019,22.5,-35,-0.181
2019,22.5,-30,0.066
2019,22.5,-25,-0.002
2019,22.5,-20,0.277
2019,22.5,55,-0.022
2019,22.5,60,0.053
2019,22.5,140,-0.062
2019,22.5,145,0.03
2019,22.5,150,-0.003
2019,22.5,155,0.063
2019,22.5,160,0.26
2019,22.5,165,-0.119
2019,22.5,170,0.014
2019,22.5,175,0.043
2019,22.5,180,-0.095
2019,25.0,-180,0.112
2019,25.0,-175,0.03
2019,25.0,-170,0.248
2019,25.0,-165,0.04
2019,25.0,-160,0.15
2019,25.0,-155,0.099
2019,25.0,-150,-0.291
2019,25.0,-145,-0.134
2019,25.0,-140,0.139
2019,25.0,-135,0.132
2019,25.0,-130,0.071
2019,25.0,-125,0.281
2019,25.0,-120,0.158
2019,25.0,-115,0.317
2019,25.0,-110,-0.288
2019,25.0,-105,0.342
2019,25.0,-100,-0.01
2019,25.0,-95,0.085
2019,25.0,-90,0.259
2019,25.0,-85,-0.236
2019,25.0,-80,0.043
2019,25.0,-75,0.233
2019,25.0,-70,-0.011
2019,25.0,-65,0.218
2019,25.0,-60,0.183
2019,25.0,-55,0.107
2019,25.0,-50,0.171
2019,25.0,-45,0.276
2019,25.0,-40,0.172
2019,25.0,-35,0.221
2019,25.0,-30,-0.051
2019,25.0,-25,0.169
2019,25.0,-20,0.155
2019,25.0,55,0.002
2019,25.0,60,-0.128
2019,25.0,140,0.146
2019,25.0,145,0.163
2019,25.0,150,-0.149
2019,25.0,155,0.081
2019,25.0,160,-0.221
2019,25.0,165,0.302
2019,25.0,170,-0.116
2019,25.0,175,0.053
2019,25.0,180,0.081
2019,27.5,-180,-0.083
2019,27.5,-175,0.338
2019,27.5,-170,-0.043
2019,27.5,-165,0.021
2019,27.5,-160,-0.042
2019,27.5,-155,-0.044
2019,27.5,-150,0.045
2019,27.5,-145,0.167
2019,27.5,-140,0.085
2019,27.5,-135,-0.053
2019,27.5,-130,0.06
2019,27.5,-125,-0.144
2019,27.5,-120,0.239
2019,27.5,-115,-0.015
2019,27.5,-110,-0.007
2019,27.5,-105,-0.231
2019,27.5,-100,-0.015
2019,27.5,-95,0.313
2019,27.5,-90,0.153
2019,27.5,-85,0.227
2019,27.5,-80,0.079
2019,27.5,-75,-0.332
2019,27.5,-70,0.072
2019,27.5,-65,0.091
2019,27.5,-60,0.195
2019,27.5,-55,0.056
2019,27.5,-50,-0.055
2019,27.5,-45,0.046
2019,27.5,-40,0.01
2019,27.5,-35,0.14
2019,27.5,-30,0.047
2019,27.5,-25,-0.087
2019,27.5,-20,0.146
2019,27.5,55,0.101
2019,27.5,60,0.089
2019,27.5,140,-0.081
2019,27.5,145,-0.114
2019,27.5,150,0.067
2019,27.5,155,0.078
2019,27.5,160,0.095
2019,27.5,165,0.056
2019,27.5,170,0.049
2019,27.5,175,-0.119
2019,27.5,180,-0.012
2019,30.0,-180,0.065
2019,30.0,-175,-0.04
2019,30.0,-170,0.085
2019,30.0,-165,0.02
2019,30.0,-160,0.019
2019,30.0,-155,0.072
2019,30.0,-150,0.113
2019,30.0,-145,0.147
2019,30.0,-140,0.338
2019,30.0,-135,0.17
2019,30.0,-130,-0.181
2019,30.0,-125,-0.122
2019,30.0,-120,-0.0
2019,30.0,-115,-0.074
2019,30.0,-110,0.099
2019,30.0,-105,0.115
2019,30.0,-100,-0.032
2019,30.0,-95,0.219
2019,30.0,-90,0.259
2019,30.0,-85,-0.231
2019,30.0,-80,-0.174
2019,30.0,-75,0.205
2019,30.0,-70,0.171
2019,30.0,-65,0.116
2019,30.0,-60,0.042
2019,30.0,-55,0.025
2019,30.0,-50,0.121
2019,30.0,-45,0.067
2019,30.0,-40,0.237
2019,30.0,-35,-0.061
2019,30.0,-30,0.043
2019,30.0,-25,0.174
2019,30.0,-20,0.065
2019,30.0,55,0.002
2019,30.0,60,0.05
2019,30.0,140,0.122
2019,30.0,145,-0.06
2019,30.0,150,-0.191
2019,30.0,155,0.001
2019,30.0,160,-0.354
2019,30.0,165,0.014
2019,30.0,170,-0.147
2019,30.0,175,0.508
2019,30.0,180,0.2
2020,-30.0,-180,0.054
2020,-30.0,-175,0.243
2020,-30.0,-170,0.149
2020,-30.0,-165,-0.132
2020,-30.0,-160,-0.051
2020,-30.0,-155,0.197
2020,-30.0,-150,-0.101
2020,-30.0,-145,0.102
2020,-30.0,-140,0.144
2020,-30.0,-135,0.004
2020,-30.0,-130,0.066
2020,-30.0,-125,0.168
2020,-30.0,-120,0.16
2020,-30.0,-115,0.11
2020,-30.0,-110,0.041
2020,-30.0,-105,0.131
2020,-30.0,-100,-0.26
2020,-30.0,-95,0.264
2020,-30.0,-90,0.023
2020,-30.0,-85,-0.067
2020,-30.0,-80,0.133
2020,-30.0,-75,0.129
2020,-30.0,-70,-0.104
2020,-30.0,-65,0.053
2020,-30.0,-60,0.048
2020,-30.0,-35,-0.059
2020,-30.0,-30,-0.081
2020,-30.0,-25,0.102
2020,-30.0,-20,-0.028
2020,-30.0,55,0.133
2020,-30.0,60,-0.046
2020,-30.0,65,-0.045
2020,-30.0,70,0.063
2020,-30.0,75,0.005
2020,-30.0,80,0.176
2020,-30.0,85,0.001
2020,-30.0,90,-0.003
2020,-30.0,95,-0.201
2020,-30.0,100,0.174
2020,-30.0,105,0.091
2020,-30.0,110,-0.3
2020,-30.0,115,0.11
2020,-30.0,120,-0.017
2020,-30.0,125,0.159
2020,-30.0,130,0.027
2020,-30.0,135,-0.078
2020,-30.0,140,0.302
2020,-30.0,145,0.279
2020,-30.0,150,0.015
2020,-30.0,155,0.099
2020,-30.0,160,-0.026
2020,-30.0,165,-0.213
2020,-30.0,170,0.241
2020,-30.0,175,-0.077
2020,-30.0,180,0.234
2020,-27.5,-180,0.169
2020,-27.5,-175,0.107
2020,-27.5,-170,0.058
2020,-27.5,-165,0.17
2020,-27.5,-160,-0.075
2020,-27.5,-155,0.264
2020,-27.5,-150,0.086
2020,-27.5,-145,0.289
2020,-27.5,-140,0.046
2020,-27.5,-135,0.086
2020,-27.5,-130,0.104
2020,-27.5,-125,0.151
2020,-27.5,-120,0.336
2020,-27.5,-115,-0.001
2020,-27.5,-110,0.045
2020,-27.5,-105,0.061
2020,-27.5,-100,-0.283
2020,-27.5,-95,-0.019
2020,-27.5,-90,-0.009
2020,-27.5,-85,0.46
2020,-27.5,-80,0.103
2020,-27.5,-75,0.138
2020,-27.5,-70,-0.156
2020,-27.5,-65,0.055
2020,-27.5,-60,0.205
2020,-27.5,-35,-0.051
2020,-27.5,-30,-0.05
2020,-27.5,-25,0.2
2020,-27.5,-20,0.116
2020,-27.5,55,0.015
2020,-27.5,60,0.221
2020,-27.5,65,0.027
2020,-27.5,70,0.162
2020,-27.5,75,0.09
2020,-27.5,80,0.073
2020,-27.5,85,0.302
2020,-27.5,90,-0.081
2020,-27.5,95,-0.092
2020,-27.5,100,-0.072
2020,-27.5,105,0.116
2020,-27.5,110,0.072
2020,-27.5,115,0.171
2020,-27.5,120,0.053
2020,-27.5,125,0.035
2020,-27.5,130,0.114
2020,-27.5,135,0.319
2020,-27.5,140,-0.11
2020,-27.5,145,-0.074
2020,-27.5,150,0.07
2020,-27.5,155,0.369
2020,-27.5,160,-0.096
2020,-27.5,165,0.063
2020,-27.5,170,-0.067
2020,-27.5,175,0.124
2020,-27.5,180,-0.245
2020,-25.0,-180,-0.07
2020,-25.0,-175,0.277
2020,-25.0,-170,0.087
2020,-25.0,-165,-0.026
2020,-25.0,-160,0.079
2020,-25.0,-155,0.076
2020,-25.0,-150,0.17
2020,-25.0,-145,-0.226
2020,-25.0,-140,-0.07
2020,-25.0,-135,-0.058
2020,-25.0,-130,0.18
2020,-25.0,-125,0.085
2020,-25.0,-120,0.302
2020,-25.0,-115,0.21
2020,-25.0,-110,0.034
2020,-25.0,-105,0.078
2020,-25.0,-100,0.28
2020,-25.0,-95,0.301
2020,-25.0,-90,0.071
2020,-25.0,-85,-0.062
2020,-25.0,-80,-0.229
2020,-25.0,-75,-0.229
2020,-25.0,-70,0.157
2020,-25.0,-65,0.154
2020,-25.0,-60,-0.016
2020,-25.0,-35,0.241
2020,-25.0,-30,0.078
2020,-25.0,-25,0.163
2020,-25.0,-20,0.182
2020,-25.0,55,0.081
2020,-25.0,60,0.259
2020,-25.0,65,0.199
2020,-25.0,70,0.075
2020,-25.0,75,-0.07
2020,-25.0,80,0.173
2020,-25.0,85,0.038
2020,-25.0,90,0.06
2020,-25.0,95,-0.112
2020,-25.0,100,0.148
2020,-25.0,105,0.475
2020,-25.0,110,0.01
2020,-25.0,115,0.179
2020,-25.0,120,0.273
2020,-25.0,125,0.007
2020,-25.0,130,-0.278
2020,-25.0,135,0.19
2020,-25.0,140,0.098
2020,-25.0,145,0.132
2020,-25.0,150,0.094
2020,-25.0,155,0.26
2020,-25.0,160,0.071
2020,-25.0,165,0.411
2020,-25.0,170,0.19
2020,-25.0,175,0.237
2020,-25.0,180,0.087
2020,-22.5,-180,0.154
2020,-22.5,-175,-0.146
2020,-22.5,-170,0.021
2020,-22.5,-165,0.269
2020,-22.5,-160,0.097
2020,-22.5,-155,-0.062
2020,-22.5,-150,0.005
2020,-22.5,-145,0.003
2020,-22.5,-140,0.101
2020,-22.5,-135,-0.018
2020,-22.5,-130,0.321
2020,-22.5,-125,0.138
2020,-22.5,-120,-0.102
2020,-22.5,-115,0.338
2020,-22.5,-110,0.1
2020,-22.5,-105,0.183
2020,-22.5,-100,0.153
2020,-22.5,-95,0.17
2020,-22.5,-90,0.056
2020,-22.5,-85,0.157
2020,-22.5,-80,0.085
2020,-22.5,-75,0.161
2020,-22.5,-70,0.079
2020,-22.5,-65,0.064
2020,-22.5,-60,-0.112
2020,-22.5,-35,-0.002
2020,-22.5,-30,-0.045
2020,-22.5,-25,0.147
2020,-22.5,-20,-0.005
2020,-22.5,55,0.045
2020,-22.5,60,0.305
2020,-22.5,65,0.113
2020,-22.5,70,0.306
2020,-22.5,75,-0.036
2020,-22.5,80,-0.055
2020,-22.5,85,0.03
2020,-22.5,90,0.047
2020,-22.5,95,0.28
2020,-22.5,100,0.151
2020,-22.5,105,-0.007
2020,-22.5,110,0.109
2020,-22.5,115,0.043
2020,-22.5,120,-0.013
2020,-22.5,125,0.095
2020,-22.5,130,0.079
2020,-22.5,135,-0.008
2020,-22.5,140,-0.009
2020,-22.5,145,0.229
2020,-22.5,150,0.171
2020,-22.5,155,0.249
2020,-22.5,160,0.065
2020,-22.5,165,-0.056
2020,-22.5,170,0.021
2020,-22.5,175,0.261
2020,-22.5,180,-0.133
2020,-20.0,-180,0.345
2020,-20.0,-175,-0.038
2020,-20.0,-170,0.246
2020,-20.0,-165,-0.024
2020,-20.0,-160,0.039
2020,-20.0,-155,-0.18
2020,-20.0,-150,0.407
2020,-20.0,-145,0.215
2020,-20.0,-140,0.224
2020,-20.0,-135,0.055
2020,-20.0,-130,-0.011
2020,-20.0,-125,0.245
2020,-20.0,-120,-0.052
2020,-20.0,-115,0.104
2020,-20.0,-110,-0.059
2020,-20.0,-105,0.147
2020,-20.0,-100,-0.159
2020,-20.0,-95,-0.094
2020,-20.0,-90,-0.0
2020,-20.0,-85,0.221
2020,-20.0,-80,0.049
2020,-20.0,-75,0.276
2020,-20.0,-70,0.354
2020,-20.0,-65,0.082
2020,-20.0,-60,-0.093
2020,-20.0,-35,0.273
2020,-20.0,-30,0.214
2020,-20.0,-25,0.371
2020,-20.0,-20,0.062
2020,-20.0,55,0.178
2020,-20.0,60,0.205
2020,-20.0,65,0.22
2020,-20.0,70,0.302
2020,-20.0,75,0.242
2020,-20.0,80,0.121
2020,-20.0,85,0.182
2020,-20.0,90,0.118
2020,-20.0,95,0.017
2020,-20.0,100,0.121
2020,-20.0,105,0.111
2020,-20.0,110,-0.126
2020,-20.0,115,0.245
2020,-20.0,120,0.27
2020,-20.0,125,0.21
2020,-20.0,130,0.261
2020,-20.0,135,0.102
2020,-20.0,140,0.051
2020,-20.0,145,0.271
2020,-20.0,150,-0.03
2020,-20.0,155,-0.035
2020,-20.0,160,0.196
2020,-20.0,165,0.192
2020,-20.0,170,0.268
2020,-20.0,175,-0.128
2020,-20.0,180,0.114
2020,-17.5,-180,-0.02
2020,-17.5,-175,0.278
2020,-17.5,-170,0.35
2020,-17.5,-165,0.226
2020,-17.5,-160,0.066
2020,-17.5,-155,0.038
2020,-17.5,-150,0.088
2020,-17.5,-145,0.024
2020,-17.5,-140,0.126
2020,-17.5,-135,0.037
2020,-17.5,-130,-0.057
2020,-17.5,-125,0.207
2020,-17.5,-120,0.219
2020,-17.5,-115,0.405
2020,-17.5,-110,0.085
2020,-17.5,-105,-0.134
2020,-17.5,-100,0.272
2020,-17.5,-95,0.289
2020,-17.5,-90,0.321
2020,-17.5,-85,0.371
2020,-17.5,-80,0.373
2020,-17.5,-75,0.003
2020,-17.5,-70,0.382
2020,-17.5,-65,0.101
2020,-17.5,-60,0.27
2020,-17.5,-35,0.429
2020,-17.5,-30,0.036
2020,-17.5,-25,-0.001
2020,-17.5,-20,0.051
2020,-17.5,55,-0.076
2020,-17.5,60,0.194
2020,-17.5,65,0.301
2020,-17.5,70,0.287
2020,-17.5,75,0.141
2020,-17.5,80,0.109
2020,-17.5,85,0.158
2020,-17.5,90,0.299
2020,-17.5,95,-0.039
2020,-17.5,100,0.033
2020,-17.5,105,0.093
2020,-17.5,110,0.114
2020,-17.5,115,0.142
2020,-17.5,120,0.146
2020,-17.5,125,0.251
2020,-17.5,130,-0.114
2020,-17.5,135,-0.09
2020,-17.5,140,0.05
2020,-17.5,145,0.28
2020,-17.5,150,0.052
2020,-17.5,155,0.144
2020,-17.5,160,0.169
2020,-17.5,165,0.197
2020,-17.5,170,0.385
2020,-17.5,175,0.254
2020,-17.5,180,0.3
2020,-15.0,-180,0.152
2020,-15.0,-175,0.392
2020,-15.0,-170,0.182
2020,-15.0,-165,-0.122
2020,-15.0,-160,0.54
2020,-15.0,-155,0.178
2020,-15.0,-150,0.251
2020,-15.0,-145,0.011
2020,-15.0,-140,0.501
2020,-15.0,-135,0.052
2020,-15.0,-130,0.114
2020,-15.0,-125,-0.058
2020,-15.0,-120,0.226
2020,-15.0,-115,0.129
2020,-15.0,-110,-0.06
2020,-15.0,-105,0.161
2020,-15.0,-100,0.186
2020,-15.0,-95,0.134
2020,-15.0,-90,-0.102
2020,-15.0,-85,0.215
2020,-15.0,-80,-0.019
2020,-15.0,-75,0.305
2020,-15.0,-70,0.088
2020,-15.0,-65,0.311
2020,-15.0,-60,0.174
2020,-15.0,-35,0.255
2020,-15.0,-30,-0.026
2020,-15.0,-25,0.052
2020,-15.0,-20,-0.065
2020,-15.0,55,-0.008
2020,-15.0,60,-0.117
2020,-15.0,65,0.091
2020,-15.0,70,0.159
2020,-15.0,75,0.051
2020,-15.0,80,0.318
2020,-15.0,85,0.203
2020,-15.0,90,0.081
2020,-15.0,95,0.091
2020,-15.0,100,0.059
2020,-15.0,105,0.296
2020,-15.0,110,0.101
2020,-15.0,115,-0.008
2020,-15.0,120,0.316
