date,region,sst_celsius,sst_anomaly,dhw,bleaching_pct,alert_level,bleaching_threshold
2006-02-01,Caribbean,26.85,0.25,0.0,2.1,0.0,29.0
2006-03-01,Caribbean,26.25,0.3,0.0,1.4,0.0,29.0
2006-04-01,Caribbean,25.8,0.1,0.0,1.6,0.0,29.0
2006-05-01,Caribbean,25.92,-0.02,0.0,1.1,0.0,29.0
2006-06-01,Caribbean,27.15,0.55,0.0,0.0,0.0,29.0
2006-07-01,Caribbean,27.64,0.14,0.0,1.2,0.0,29.0
2006-08-01,Caribbean,28.56,0.16,0.0,2.5,0.0,29.0
2006-09-01,Caribbean,28.67,-0.39,0.0,0.9,0.0,29.0
2006-10-01,Caribbean,28.9,-0.4,0.0,2.7,0.0,29.0
2006-11-01,Caribbean,29.16,0.1,0.7,0.0,0.0,29.0
2006-12-01,Caribbean,28.31,-0.09,0.0,0.7,0.0,29.0
2007-01-01,Caribbean,27.99,0.49,0.0,0.0,0.0,29.0
2007-02-01,Caribbean,26.78,0.18,0.0,2.1,0.0,29.0
2007-03-01,Caribbean,26.52,0.58,0.0,0.2,0.0,29.0
2007-04-01,Caribbean,25.43,-0.27,0.0,1.5,0.0,29.0
2007-05-01,Caribbean,26.34,0.4,0.0,0.7,0.0,29.0
2007-06-01,Caribbean,26.75,0.15,0.0,3.1,0.0,29.0
2007-07-01,Caribbean,27.12,-0.38,0.0,3.0,0.0,29.0
2007-08-01,Caribbean,28.51,0.11,0.0,0.6,0.0,29.0
2007-09-01,Caribbean,29.11,0.05,0.6,0.0,0.0,29.0
2007-10-01,Caribbean,29.87,0.57,2.0,4.6,0.5,29.0
2007-11-01,Caribbean,29.04,-0.02,0.2,0.0,0.0,29.0
2007-12-01,Caribbean,28.64,0.24,0.0,0.0,0.0,29.0
2008-01-01,Caribbean,27.68,0.18,0.0,1.4,0.0,29.0
2008-02-01,Caribbean,26.73,0.13,0.0,1.5,0.0,29.0
2008-03-01,Caribbean,26.6,0.66,0.0,1.7,0.0,29.0
2008-04-01,Caribbean,25.43,-0.27,0.0,1.5,0.0,29.0
2008-05-01,Caribbean,26.51,0.57,0.0,0.7,0.0,29.0
2008-06-01,Caribbean,26.72,0.12,0.0,1.6,0.0,29.0
2008-07-01,Caribbean,27.88,0.38,0.0,0.5,0.0,29.0
2008-08-01,Caribbean,28.6,0.2,0.0,0.9,0.0,29.0
2008-09-01,Caribbean,29.81,0.75,3.0,7.2,0.5,29.0
2008-10-01,Caribbean,29.23,-0.07,1.1,2.4,0.5,29.0
2008-11-01,Caribbean,28.98,-0.07,0.0,2.4,0.0,29.0
2008-12-01,Caribbean,28.34,-0.06,0.0,2.0,0.0,29.0
2009-01-01,Caribbean,27.43,-0.07,0.0,0.0,0.0,29.0
2009-02-01,Caribbean,27.0,0.4,0.0,1.7,0.0,29.0
2009-03-01,Caribbean,26.08,0.14,0.0,0.6,0.0,29.0
2009-04-01,Caribbean,26.04,0.34,0.0,1.6,0.0,29.0
2009-05-01,Caribbean,26.67,0.73,0.0,2.6,0.0,29.0
2009-06-01,Caribbean,26.77,0.17,0.0,0.0,0.0,29.0
2009-07-01,Caribbean,27.58,0.08,0.0,0.9,0.0,29.0
2009-08-01,Caribbean,28.99,0.59,0.0,1.0,0.0,29.0
2009-09-01,Caribbean,28.82,-0.24,0.0,1.9,0.0,29.0
2009-10-01,Caribbean,29.31,0.01,0.3,1.2,0.0,29.0
2009-11-01,Caribbean,29.32,0.27,1.5,10.6,0.5,29.0
2009-12-01,Caribbean,28.21,-0.19,0.0,2.2,0.0,29.0
2010-01-01,Caribbean,27.12,-0.38,0.0,0.5,0.0,29.0
2010-02-01,Caribbean,26.73,0.13,0.0,0.5,0.0,29.0
2010-03-01,Caribbean,25.89,-0.05,0.0,0.0,0.0,29.0
2010-04-01,Caribbean,25.52,-0.18,0.0,0.0,0.0,29.0
2010-05-01,Caribbean,26.29,0.35,0.0,0.0,0.0,29.0
2010-06-01,Caribbean,27.15,0.55,0.0,0.0,0.0,29.0
2010-07-01,Caribbean,28.11,0.61,0.0,1.8,0.0,29.0
2010-08-01,Caribbean,29.07,0.67,0.2,2.4,0.0,29.0
2010-09-01,Caribbean,30.33,1.27,6.9,50.1,1.0,29.0
2010-10-01,Caribbean,29.81,0.51,2.4,9.9,0.5,29.0
2010-11-01,Caribbean,29.33,0.28,1.9,9.0,0.5,29.0
2010-12-01,Caribbean,28.1,-0.3,0.0,0.0,0.0,29.0
2011-01-01,Caribbean,27.55,0.05,0.0,3.0,0.0,29.0
2011-02-01,Caribbean,27.7,1.1,0.0,0.8,0.0,29.0
2011-03-01,Caribbean,26.27,0.33,0.0,0.7,0.0,29.0
2011-04-01,Caribbean,26.4,0.7,0.0,1.5,0.0,29.0
2011-05-01,Caribbean,26.31,0.36,0.0,1.8,0.0,29.0
2011-06-01,Caribbean,26.58,-0.02,0.0,0.0,0.0,29.0
2011-07-01,Caribbean,27.8,0.3,0.0,1.5,0.0,29.0
2011-08-01,Caribbean,29.07,0.67,0.3,1.7,0.0,29.0
2011-09-01,Caribbean,28.9,-0.16,0.0,1.7,0.0,29.0
2011-10-01,Caribbean,29.72,0.42,2.6,7.5,0.5,29.0
2011-11-01,Caribbean,28.77,-0.29,0.0,1.9,0.0,29.0
2011-12-01,Caribbean,28.74,0.34,0.0,1.0,0.0,29.0
2012-01-01,Caribbean,27.68,0.18,0.0,1.7,0.0,29.0
2012-02-01,Caribbean,26.91,0.31,0.0,0.5,0.0,29.0
2012-03-01,Caribbean,25.48,-0.47,0.0,0.5,0.0,29.0
2012-04-01,Caribbean,25.62,-0.08,0.0,0.6,0.0,29.0
2012-05-01,Caribbean,26.44,0.5,0.0,1.7,0.0,29.0
2012-06-01,Caribbean,26.37,-0.23,0.0,1.3,0.0,29.0
2012-07-01,Caribbean,27.57,0.07,0.0,0.0,0.0,29.0
2012-08-01,Caribbean,28.7,0.3,0.0,0.0,0.0,29.0
2012-09-01,Caribbean,28.78,-0.28,0.0,0.4,0.0,29.0
2012-10-01,Caribbean,29.94,0.64,3.2,0.9,0.5,29.0
2012-11-01,Caribbean,28.9,-0.15,0.0,0.8,0.0,29.0
2012-12-01,Caribbean,28.42,0.02,0.0,1.5,0.0,29.0
2013-01-01,Caribbean,28.03,0.53,0.0,0.6,0.0,29.0
2013-02-01,Caribbean,26.4,-0.2,0.0,1.3,0.0,29.0
2013-03-01,Caribbean,25.85,-0.09,0.0,1.3,0.0,29.0
2013-04-01,Caribbean,25.88,0.18,0.0,0.2,0.0,29.0
2013-05-01,Caribbean,26.07,0.13,0.0,1.9,0.0,29.0
2013-06-01,Caribbean,27.11,0.51,0.0,0.1,0.0,29.0
2013-07-01,Caribbean,27.25,-0.25,0.0,0.9,0.0,29.0
2013-08-01,Caribbean,28.16,-0.24,0.0,0.0,0.0,29.0
2013-09-01,Caribbean,29.32,0.26,1.3,0.3,0.5,29.0
2013-10-01,Caribbean,29.55,0.25,1.8,4.1,0.5,29.0
2013-11-01,Caribbean,29.76,0.7,4.2,25.8,1.0,29.0
2013-12-01,Caribbean,28.84,0.44,0.0,0.0,0.0,29.0
2014-01-01,Caribbean,27.96,0.46,0.0,0.0,0.0,29.0
2014-02-01,Caribbean,26.53,-0.07,0.0,1.3,0.0,29.0
2014-03-01,Caribbean,26.32,0.38,0.0,1.4,0.0,29.0
2014-04-01,Caribbean,25.51,-0.19,0.0,2.2,0.0,29.0
2014-05-01,Caribbean,26.08,0.14,0.0,0.0,0.0,29.0
2014-06-01,Caribbean,26.96,0.36,0.0,0.9,0.0,29.0
2014-07-01,Caribbean,28.05,0.55,0.0,1.6,0.0,29.0
2014-08-01,Caribbean,28.3,-0.1,0.0,0.8,0.0,29.0
2014-09-01,Caribbean,29.34,0.28,1.2,2.9,0.5,29.0
2014-10-01,Caribbean,29.76,0.46,2.6,0.0,0.5,29.0
2014-11-01,Caribbean,29.79,0.73,4.5,27.1,1.0,29.0
2014-12-01,Caribbean,28.82,0.42,0.0,1.3,0.0,29.0
2015-01-01,Caribbean,28.81,1.31,0.0,0.2,0.0,29.0
2015-02-01,Caribbean,27.62,1.02,0.0,0.2,0.0,29.0
2015-03-01,Caribbean,27.15,1.2,0.0,1.7,0.0,29.0
2015-04-01,Caribbean,27.37,1.67,0.0,1.2,0.0,29.0
2015-05-01,Caribbean,27.32,1.37,0.0,1.1,0.0,29.0
2015-06-01,Caribbean,27.05,0.45,0.0,0.0,0.0,29.0
2015-07-01,Caribbean,27.99,0.49,0.0,0.2,0.0,29.0
2015-08-01,Caribbean,28.64,0.24,0.0,0.8,0.0,29.0
2015-09-01,Caribbean,29.61,0.55,4.1,29.4,1.0,29.0
2015-10-01,Caribbean,29.11,-0.19,0.5,1.7,0.0,29.0
2015-11-01,Caribbean,30.21,1.16,7.0,39.2,1.0,29.0
2015-12-01,Caribbean,29.83,1.43,2.7,16.8,0.5,29.0
2016-01-01,Caribbean,29.34,1.84,1.0,0.4,0.5,29.0
2016-02-01,Caribbean,28.1,1.5,0.0,1.0,0.0,29.0
2016-03-01,Caribbean,27.19,1.25,0.0,1.0,0.0,29.0
2016-04-01,Caribbean,26.73,1.03,0.0,2.4,0.0,29.0
2016-05-01,Caribbean,26.8,0.86,0.0,0.7,0.0,29.0
2016-06-01,Caribbean,26.76,0.16,0.0,1.3,0.0,29.0
2016-07-01,Caribbean,27.91,0.41,0.0,0.7,0.0,29.0
2016-08-01,Caribbean,28.46,0.06,0.0,0.2,0.0,29.0
2016-09-01,Caribbean,30.18,1.12,6.5,36.7,1.0,29.0
2016-10-01,Caribbean,29.14,-0.16,0.7,1.5,0.0,29.0
2016-11-01,Caribbean,30.46,1.4,5.4,41.0,1.0,29.0
2016-12-01,Caribbean,29.74,1.34,3.0,0.0,0.5,29.0
2017-01-01,Caribbean,27.69,0.19,0.0,1.2,0.0,29.0
2017-02-01,Caribbean,27.75,1.15,0.0,0.7,0.0,29.0
2017-03-01,Caribbean,26.47,0.53,0.0,1.4,0.0,29.0
2017-04-01,Caribbean,26.14,0.44,0.0,0.0,0.0,29.0
2017-05-01,Caribbean,26.34,0.4,0.0,1.6,0.0,29.0
2017-06-01,Caribbean,26.58,-0.02,0.0,0.7,0.0,29.0
2017-07-01,Caribbean,28.05,0.55,0.0,0.0,0.0,29.0
2017-08-01,Caribbean,28.67,0.27,0.0,0.0,0.0,29.0
2017-09-01,Caribbean,29.25,0.19,0.9,3.4,0.0,29.0
2017-10-01,Caribbean,29.68,0.38,1.6,2.0,0.5,29.0
2017-11-01,Caribbean,29.62,0.56,4.0,22.5,1.0,29.0
2017-12-01,Caribbean,28.09,-0.31,0.0,1.4,0.0,29.0
2018-01-01,Caribbean,27.51,0.01,0.0,0.0,0.0,29.0
2018-02-01,Caribbean,26.87,0.27,0.0,1.9,0.0,29.0
2018-03-01,Caribbean,25.91,-0.03,0.0,0.1,0.0,29.0
2018-04-01,Caribbean,26.05,0.35,0.0,0.6,0.0,29.0
2018-05-01,Caribbean,25.91,-0.03,0.0,1.9,0.0,29.0
2018-06-01,Caribbean,26.8,0.2,0.0,0.0,0.0,29.0
2018-07-01,Caribbean,27.68,0.18,0.0,3.6,0.0,29.0
2018-08-01,Caribbean,28.34,-0.06,0.0,2.0,0.0,29.0
2018-09-01,Caribbean,29.41,0.35,2.5,9.4,0.5,29.0
2018-10-01,Caribbean,29.69,0.39,2.7,14.2,0.5,29.0
2018-11-01,Caribbean,29.66,0.6,2.1,0.0,0.5,29.0
2018-12-01,Caribbean,28.61,0.21,0.0,0.9,0.0,29.0
2019-01-01,Caribbean,28.16,0.66,0.0,1.0,0.0,29.0
2019-02-01,Caribbean,26.9,0.3,0.0,0.0,0.0,29.0
2019-03-01,Caribbean,26.04,0.1,0.0,2.2,0.0,29.0
2019-04-01,Caribbean,25.84,0.14,0.0,1.6,0.0,29.0
2019-05-01,Caribbean,26.04,0.09,0.0,0.4,0.0,29.0
2019-06-01,Caribbean,26.83,0.23,0.0,0.0,0.0,29.0
2019-07-01,Caribbean,28.05,0.55,0.0,1.7,0.0,29.0
2019-08-01,Caribbean,28.34,-0.06,0.0,1.0,0.0,29.0
2019-09-01,Caribbean,29.52,0.46,2.5,3.9,0.5,29.0
2019-10-01,Caribbean,29.61,0.31,2.8,15.6,0.5,29.0
2019-11-01,Caribbean,29.56,0.5,2.7,8.7,0.5,29.0
2019-12-01,Caribbean,29.11,0.71,0.5,0.1,0.0,29.0
2020-01-01,Caribbean,28.22,0.72,0.0,0.6,0.0,29.0
2020-02-01,Caribbean,26.76,0.16,0.0,1.5,0.0,29.0
2020-03-01,Caribbean,26.3,0.36,0.0,2.7,0.0,29.0
2020-04-01,Caribbean,26.32,0.62,0.0,1.9,0.0,29.0
2020-05-01,Caribbean,25.93,-0.01,0.0,2.8,0.0,29.0
2020-06-01,Caribbean,26.83,0.23,0.0,0.3,0.0,29.0
2020-07-01,Caribbean,27.47,-0.03,0.0,0.6,0.0,29.0
2020-08-01,Caribbean,28.28,-0.12,0.0,1.9,0.0,29.0
2020-09-01,Caribbean,29.09,0.03,0.5,1.5,0.0,29.0
2020-10-01,Caribbean,29.91,0.61,2.9,13.0,0.5,29.0
2020-11-01,Caribbean,29.03,-0.03,0.2,1.2,0.0,29.0
2020-12-01,Caribbean,28.87,0.47,0.0,0.1,0.0,29.0
2021-01-01,Caribbean,27.99,0.49,0.0,1.5,0.0,29.0
2021-02-01,Caribbean,26.5,-0.1,0.0,0.0,0.0,29.0
2021-03-01,Caribbean,26.42,0.48,0.0,0.3,0.0,29.0
2021-04-01,Caribbean,26.19,0.49,0.0,0.5,0.0,29.0
2021-05-01,Caribbean,25.95,0.01,0.0,1.3,0.0,29.0
2021-06-01,Caribbean,26.45,-0.15,0.0,0.7,0.0,29.0
2021-07-01,Caribbean,28.02,0.52,0.0,0.7,0.0,29.0
2021-08-01,Caribbean,28.93,0.53,0.0,1.3,0.0,29.0
2021-09-01,Caribbean,29.51,0.46,1.1,7.1,0.5,29.0
2021-10-01,Caribbean,29.8,0.5,2.2,5.4,0.5,29.0
2021-11-01,Caribbean,29.36,0.3,1.4,5.8,0.5,29.0
2021-12-01,Caribbean,29.14,0.74,0.8,0.0,0.0,29.0
2022-01-01,Caribbean,28.02,0.52,0.0,1.4,0.0,29.0
2022-02-01,Caribbean,27.26,0.66,0.0,2.0,0.0,29.0
2022-03-01,Caribbean,26.35,0.4,0.0,1.1,0.0,29.0
2022-04-01,Caribbean,26.04,0.34,0.0,2.6,0.0,29.0
2022-05-01,Caribbean,26.03,0.08,0.0,1.5,0.0,29.0
2022-06-01,Caribbean,26.51,-0.09,0.0,0.0,0.0,29.0
2022-07-01,Caribbean,28.02,0.52,0.0,0.4,0.0,29.0
2022-08-01,Caribbean,28.77,0.37,0.0,0.5,0.0,29.0
2022-09-01,Caribbean,29.07,0.01,0.4,3.0,0.0,29.0
2022-10-01,Caribbean,29.63,0.33,3.3,16.6,0.5,29.0
2022-11-01,Caribbean,29.17,0.11,0.6,2.2,0.0,29.0
2022-12-01,Caribbean,29.24,0.84,1.1,0.0,0.5,29.0
2023-01-01,Caribbean,28.98,1.48,0.0,0.7,0.0,29.0
2023-02-01,Caribbean,27.7,1.1,0.0,1.9,0.0,29.0
2023-03-01,Caribbean,27.21,1.27,0.0,1.0,0.0,29.0
2023-04-01,Caribbean,27.16,1.46,0.0,0.7,0.0,29.0
2023-05-01,Caribbean,27.42,1.48,0.0,1.4,0.0,29.0
2023-06-01,Caribbean,27.98,1.38,0.0,2.6,0.0,29.0
2023-07-01,Caribbean,28.77,1.27,0.0,0.9,0.0,29.0
2023-08-01,Caribbean,29.56,1.16,2.4,3.3,0.5,29.0
2023-09-01,Caribbean,29.86,0.81,4.1,40.6,1.0,29.0
2023-10-01,Caribbean,30.05,0.75,5.3,36.7,1.0,29.0
2023-11-01,Caribbean,30.02,0.96,5.1,40.2,1.0,29.0
2023-12-01,Caribbean,29.38,0.98,1.3,2.9,0.5,29.0
2024-01-01,Caribbean,28.34,0.84,0.0,0.8,0.0,29.0
2024-02-01,Caribbean,27.15,0.55,0.0,0.7,0.0,29.0
2024-03-01,Caribbean,27.02,1.08,0.0,0.9,0.0,29.0
2024-04-01,Caribbean,27.15,1.45,0.0,0.4,0.0,29.0
2024-05-01,Caribbean,27.0,1.06,0.0,0.5,0.0,29.0
2024-06-01,Caribbean,27.95,1.35,0.0,0.0,0.0,29.0
2024-07-01,Caribbean,28.78,1.28,0.0,1.6,0.0,29.0
2024-08-01,Caribbean,29.54,1.14,1.9,1.1,0.5,29.0
2024-09-01,Caribbean,30.21,1.15,3.6,13.7,0.5,29.0
2024-10-01,Caribbean,29.77,0.47,2.8,9.8,0.5,29.0
2024-11-01,Caribbean,30.01,0.96,7.3,54.5,1.0,29.0
2024-12-01,Caribbean,28.96,0.56,0.0,0.0,0.0,29.0
2025-01-01,Caribbean,28.25,0.75,0.0,1.9,0.0,29.0
2025-02-01,Caribbean,27.21,0.61,0.0,0.4,0.0,29.0
2025-03-01,Caribbean,27.24,1.3,0.0,2.8,0.0,29.0
2025-04-01,Caribbean,26.72,1.02,0.0,1.4,0.0,29.0
2025-05-01,Caribbean,26.83,0.89,0.0,0.7,0.0,29.0
2025-06-01,Caribbean,27.63,1.03,0.0,0.0,0.0,29.0
2025-07-01,Caribbean,28.26,0.76,0.0,2.2,0.0,29.0
2025-08-01,Caribbean,29.16,0.76,0.8,0.6,0.0,29.0
2025-09-01,Caribbean,29.32,0.26,0.9,2.6,0.0,29.0
2025-10-01,Caribbean,29.99,0.69,3.7,9.5,0.5,29.0
2025-11-01,Caribbean,30.41,1.35,8.4,90.0,2.0,29.0
2025-12-01,Caribbean,29.13,0.73,0.6,0.0,0.0,29.0
2000-01-01,Indian Ocean,28.44,0.44,0.0,1.2,0.0,29.5
2000-02-01,Indian Ocean,26.77,-0.33,0.0,0.2,0.0,29.5
2000-03-01,Indian Ocean,26.26,-0.18,0.0,0.5,0.0,29.5
2000-04-01,Indian Ocean,26.45,0.25,0.0,1.2,0.0,29.5
2000-05-01,Indian Ocean,26.81,0.37,0.0,0.3,0.0,29.5
2000-06-01,Indian Ocean,27.03,-0.07,0.0,1.2,0.0,29.5
2000-07-01,Indian Ocean,27.84,-0.16,0.0,0.0,0.0,29.5
2000-08-01,Indian Ocean,29.1,0.2,0.0,0.7,0.0,29.5
2000-09-01,Indian Ocean,29.31,-0.25,0.0,1.5,0.0,29.5
2000-10-01,Indian Ocean,30.17,0.37,2.2,8.8,0.5,29.5
2000-11-01,Indian Ocean,28.93,-0.63,0.0,1.0,0.0,29.5
2000-12-01,Indian Ocean,28.63,-0.27,0.0,0.3,0.0,29.5
2001-01-01,Indian Ocean,28.1,0.1,0.0,0.0,0.0,29.5
2001-02-01,Indian Ocean,26.48,-0.62,0.0,1.5,0.0,29.5
2001-03-01,Indian Ocean,25.63,-0.81,0.0,0.5,0.0,29.5
2001-04-01,Indian Ocean,26.63,0.43,0.0,1.4,0.0,29.5
2001-05-01,Indian Ocean,26.5,0.06,0.0,1.8,0.0,29.5
2001-06-01,Indian Ocean,27.18,0.08,0.0,4.9,0.0,29.5
2001-07-01,Indian Ocean,27.39,-0.61,0.0,0.7,0.0,29.5
2001-08-01,Indian Ocean,29.0,0.1,0.0,0.6,0.0,29.5
2001-09-01,Indian Ocean,29.4,-0.16,0.0,0.0,0.0,29.5
2001-10-01,Indian Ocean,30.04,0.24,1.9,0.0,0.5,29.5
2001-11-01,Indian Ocean,29.44,-0.12,0.0,0.5,0.0,29.5
2001-12-01,Indian Ocean,29.02,0.12,0.0,1.8,0.0,29.5
2002-01-01,Indian Ocean,28.24,0.24,0.0,0.8,0.0,29.5
2002-02-01,Indian Ocean,27.33,0.23,0.0,2.3,0.0,29.5
2002-03-01,Indian Ocean,26.26,-0.19,0.0,0.8,0.0,29.5
2002-04-01,Indian Ocean,26.21,0.01,0.0,1.3,0.0,29.5
2002-05-01,Indian Ocean,26.44,-0.0,0.0,2.6,0.0,29.5
2002-06-01,Indian Ocean,27.43,0.33,0.0,0.5,0.0,29.5
2002-07-01,Indian Ocean,27.76,-0.24,0.0,1.9,0.0,29.5
2002-08-01,Indian Ocean,29.37,0.47,0.0,0.8,0.0,29.5
2002-09-01,Indian Ocean,29.1,-0.46,0.0,2.0,0.0,29.5
2002-10-01,Indian Ocean,29.69,-0.11,0.9,0.8,0.0,29.5
2002-11-01,Indian Ocean,29.69,0.13,0.5,1.1,0.0,29.5
2002-12-01,Indian Ocean,28.03,-0.87,0.0,0.0,0.0,29.5
2003-01-01,Indian Ocean,28.41,0.41,0.0,1.5,0.0,29.5
2003-02-01,Indian Ocean,27.6,0.5,0.0,2.7,0.0,29.5
2003-03-01,Indian Ocean,26.77,0.32,0.0,2.1,0.0,29.5
2003-04-01,Indian Ocean,25.91,-0.29,0.0,0.4,0.0,29.5
2003-05-01,Indian Ocean,26.33,-0.11,0.0,2.2,0.0,29.5
2003-06-01,Indian Ocean,27.07,-0.03,0.0,0.4,0.0,29.5
2003-07-01,Indian Ocean,27.5,-0.5,0.0,0.0,0.0,29.5
2003-08-01,Indian Ocean,28.92,0.02,0.0,3.0,0.0,29.5
2003-09-01,Indian Ocean,29.88,0.32,1.6,11.0,0.5,29.5
2003-10-01,Indian Ocean,29.59,-0.21,0.4,1.2,0.0,29.5
2003-11-01,Indian Ocean,29.68,0.12,1.0,6.7,0.5,29.5
2003-12-01,Indian Ocean,29.03,0.13,0.0,0.0,0.0,29.5
2004-01-01,Indian Ocean,28.02,0.02,0.0,0.0,0.0,29.5
2004-02-01,Indian Ocean,27.88,0.78,0.0,1.6,0.0,29.5
2004-03-01,Indian Ocean,26.52,0.08,0.0,0.0,0.0,29.5
2004-04-01,Indian Ocean,26.28,0.08,0.0,0.0,0.0,29.5
2004-05-01,Indian Ocean,26.6,0.16,0.0,0.0,0.0,29.5
2004-06-01,Indian Ocean,26.9,-0.2,0.0,2.9,0.0,29.5
2004-07-01,Indian Ocean,28.23,0.23,0.0,1.5,0.0,29.5
2004-08-01,Indian Ocean,28.5,-0.4,0.0,0.5,0.0,29.5
2004-09-01,Indian Ocean,29.59,0.03,0.5,0.0,0.0,29.5
2004-10-01,Indian Ocean,29.44,-0.36,0.0,2.0,0.0,29.5
2004-11-01,Indian Ocean,29.16,-0.4,0.0,0.5,0.0,29.5
2004-12-01,Indian Ocean,29.13,0.23,0.0,0.5,0.0,29.5
2005-01-01,Indian Ocean,27.95,-0.05,0.0,0.0,0.0,29.5
2005-02-01,Indian Ocean,27.06,-0.04,0.0,1.4,0.0,29.5
2005-03-01,Indian Ocean,26.36,-0.08,0.0,0.0,0.0,29.5
2005-04-01,Indian Ocean,26.08,-0.12,0.0,0.0,0.0,29.5
2005-05-01,Indian Ocean,26.53,0.09,0.0,0.7,0.0,29.5
2005-06-01,Indian Ocean,27.23,0.13,0.0,0.8,0.0,29.5
2005-07-01,Indian Ocean,28.26,0.26,0.0,0.4,0.0,29.5
2005-08-01,Indian Ocean,29.04,0.14,0.0,0.0,0.0,29.5
2005-09-01,Indian Ocean,29.98,0.42,1.7,7.3,0.5,29.5
2005-10-01,Indian Ocean,30.23,0.43,1.7,1.6,0.5,29.5
2005-11-01,Indian Ocean,29.55,-0.01,0.1,2.7,0.0,29.5
2005-12-01,Indian Ocean,28.72,-0.18,0.0,1.2,0.0,29.5
2006-01-01,Indian Ocean,27.73,-0.27,0.0,1.3,0.0,29.5
2006-02-01,Indian Ocean,27.09,-0.01,0.0,0.5,0.0,29.5
2006-03-01,Indian Ocean,26.08,-0.36,0.0,2.8,0.0,29.5
2006-04-01,Indian Ocean,26.3,0.1,0.0,1.7,0.0,29.5
2006-05-01,Indian Ocean,26.15,-0.29,0.0,1.2,0.0,29.5
2006-06-01,Indian Ocean,27.68,0.58,0.0,2.8,0.0,29.5
2006-07-01,Indian Ocean,28.32,0.32,0.0,1.2,0.0,29.5
2006-08-01,Indian Ocean,28.92,0.02,0.0,1.1,0.0,29.5
2006-09-01,Indian Ocean,29.06,-0.5,0.0,0.8,0.0,29.5
2006-10-01,Indian Ocean,29.98,0.18,1.9,11.8,0.5,29.5
2006-11-01,Indian Ocean,29.06,-0.5,0.0,0.0,0.0,29.5
2006-12-01,Indian Ocean,29.22,0.32,0.0,1.4,0.0,29.5
2007-01-01,Indian Ocean,27.85,-0.15,0.0,2.0,0.0,29.5
2007-02-01,Indian Ocean,27.38,0.28,0.0,1.6,0.0,29.5
2007-03-01,Indian Ocean,26.33,-0.11,0.0,2.6,0.0,29.5
2007-04-01,Indian Ocean,26.63,0.43,0.0,1.4,0.0,29.5
2007-05-01,Indian Ocean,26.16,-0.28,0.0,1.5,0.0,29.5
2007-06-01,Indian Ocean,26.64,-0.46,0.0,0.7,0.0,29.5
2007-07-01,Indian Ocean,28.01,0.01,0.0,1.4,0.0,29.5
2007-08-01,Indian Ocean,29.08,0.18,0.0,0.2,0.0,29.5
2007-09-01,Indian Ocean,29.98,0.42,2.9,6.2,0.5,29.5
2007-10-01,Indian Ocean,29.72,-0.08,1.0,1.3,0.5,29.5
2007-11-01,Indian Ocean,29.62,0.06,0.6,0.0,0.0,29.5
2007-12-01,Indian Ocean,29.4,0.5,0.0,0.6,0.0,29.5
2008-01-01,Indian Ocean,28.09,0.09,0.0,0.0,0.0,29.5
2008-02-01,Indian Ocean,27.67,0.57,0.0,1.4,0.0,29.5
2008-03-01,Indian Ocean,26.85,0.41,0.0,1.5,0.0,29.5
2008-04-01,Indian Ocean,26.24,0.04,0.0,0.0,0.0,29.5
2008-05-01,Indian Ocean,26.53,0.09,0.0,1.4,0.0,29.5
2008-06-01,Indian Ocean,27.36,0.26,0.0,0.3,0.0,29.5
2008-07-01,Indian Ocean,28.09,0.09,0.0,1.8,0.0,29.5
2008-08-01,Indian Ocean,28.91,0.01,0.0,0.6,0.0,29.5
2008-09-01,Indian Ocean,29.37,-0.19,0.0,0.0,0.0,29.5
2008-10-01,Indian Ocean,29.95,0.15,2.5,9.2,0.5,29.5
2008-11-01,Indian Ocean,29.5,-0.06,0.0,0.5,0.0,29.5
2008-12-01,Indian Ocean,28.81,-0.09,0.0,0.0,0.0,29.5
2009-01-01,Indian Ocean,28.02,0.02,0.0,0.9,0.0,29.5
2009-02-01,Indian Ocean,27.11,0.01,0.0,1.6,0.0,29.5
2009-03-01,Indian Ocean,26.18,-0.26,0.0,0.0,0.0,29.5
2009-04-01,Indian Ocean,26.11,-0.09,0.0,0.5,0.0,29.5
2009-05-01,Indian Ocean,26.87,0.43,0.0,2.0,0.0,29.5
2009-06-01,Indian Ocean,27.39,0.29,0.0,0.7,0.0,29.5
2009-07-01,Indian Ocean,27.9,-0.1,0.0,0.0,0.0,29.5
2009-08-01,Indian Ocean,29.3,0.4,0.0,2.8,0.0,29.5
2009-09-01,Indian Ocean,29.57,0.01,0.3,3.3,0.0,29.5
2009-10-01,Indian Ocean,29.75,-0.05,0.5,0.0,0.0,29.5
2009-11-01,Indian Ocean,29.91,0.35,0.7,0.6,0.0,29.5
2009-12-01,Indian Ocean,29.17,0.27,0.0,1.4,0.0,29.5
2010-01-01,Indian Ocean,28.22,0.22,0.0,0.0,0.0,29.5
2010-02-01,Indian Ocean,27.05,-0.05,0.0,1.8,0.0,29.5
2010-03-01,Indian Ocean,26.86,0.42,0.0,2.2,0.0,29.5
2010-04-01,Indian Ocean,26.0,-0.2,0.0,2.5,0.0,29.5
2010-05-01,Indian Ocean,26.81,0.37,0.0,0.0,0.0,29.5
2010-06-01,Indian Ocean,27.69,0.59,0.0,1.7,0.0,29.5
2010-07-01,Indian Ocean,28.43,0.43,0.0,2.4,0.0,29.5
2010-08-01,Indian Ocean,29.86,0.96,1.6,0.0,0.5,29.5
